Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDB52,OUT019,527.95087
DRG25,OUT027,4715.184
FDZ13,OUT049,850.8167
FDB57,OUT019,464.78445
FDR40,OUT046,1303.4442
NCO14,OUT019,84.23696
NCN19,OUT045,3116.2947
FDQ28,OUT019,317.329
FDO13,OUT018,2136.1897
FDK48,OUT013,1224.4498
FDU07,OUT018,2028.6211
FDW20,OUT046,1933.3989
FDV12,OUT010,183.15257
FDH24,OUT013,2471.668
FDV59,OUT049,3234.3906
FDK57,OUT045,1985.7162
FDL16,OUT027,884.0388
NCQ17,OUT046,2395.7568
FDJ15,OUT018,2303.6257
FDX24,OUT049,1504.6742
FDT47,OUT046,1597.4807
FDT10,OUT049,860.8731
FDZ37,OUT018,1202.8162
FDW43,OUT027,5483.7974
DRN36,OUT017,1499.674
FDJ14,OUT045,1351.4479
FDA32,OUT013,3277.9385
FDJ38,OUT019,402.66806
FDQ57,OUT017,2398.077
NCQ41,OUT019,409.24356
FDG56,OUT049,838.9207
DRC13,OUT027,3382.1555
FDV55,OUT035,2306.0676
FDQ49,OUT045,2389.3408
FDE29,OUT010,121.54709
FDR03,OUT013,3185.4556
FDD45,OUT049,1416.296
FDN38,OUT010,533.7241
FDT56,OUT046,801.0638
FDT48,OUT045,3257.5183
FDU03,OUT049,2915.207
FDC56,OUT010,233.13992
NCO43,OUT027,2577.0037
FDQ27,OUT017,1698.9845
FDR03,OUT046,3180.3413
DRH23,OUT010,91.37248
FDG22,OUT045,465.8186
NCJ42,OUT013,1502.897
FDR24,OUT046,1405.1932
FDW60,OUT035,2906.586
FDJ08,OUT013,2932.7192
DRL59,OUT018,542.8939
FDG60,OUT010,478.54343
FDW27,OUT017,2577.8442
FDX14,OUT018,853.5229
FDC20,OUT013,752.7938
NCS29,OUT018,3546.3677
FDJ56,OUT046,1544.8401
FDB20,OUT019,151.3374
FDL28,OUT027,5345.852
FDW01,OUT018,1999.5924
FDL03,OUT046,3069.5413
FDX22,OUT049,3447.1213
FDJ21,OUT035,2414.51
FDR31,OUT045,2294.0388
FDG21,OUT035,2550.4282
FDS22,OUT027,796.88684
FDK08,OUT035,1572.1008
FDE17,OUT018,2029.8778
NCN30,OUT017,1456.736
FDT50,OUT046,1392.5575
NCX42,OUT049,2710.7107
FDJ12,OUT035,3409.4023
NCA18,OUT027,3145.112
FDP23,OUT019,458.00137
FDX12,OUT013,3589.571
FDN40,OUT018,2106.138
FDV48,OUT035,1300.0267
NCY54,OUT013,2605.1887
FDL16,OUT010,67.5947
FDR45,OUT018,3221.463
FDJ52,OUT046,2530.4736
DRG01,OUT017,1166.2883
FDP52,OUT013,3407.6921
FDU58,OUT017,3044.633
FDL02,OUT045,1656.3553
FDG28,OUT013,3826.3406
FDA19,OUT035,2036.4922
FDW46,OUT027,1551.7766
NCD43,OUT049,1656.3663
DRG39,OUT013,713.5236
NCF55,OUT049,497.56183
FDJ07,OUT046,1996.6456
FDE08,OUT046,2316.1594
FDP56,OUT019,105.56946
FDT45,OUT045,737.23065
FDF17,OUT018,2794.7517
FDX44,OUT046,1362.5093
FDM28,OUT027,4440.5693
FDI36,OUT049,3104.632
FDS07,OUT045,1799.3019
FDD36,OUT045,1925.4219
FDW11,OUT046,988.84875
FDN40,OUT049,2458.4973
NCQ18,OUT049,1511.648
NCQ54,OUT017,2710.3777
NCS42,OUT045,1481.3959
DRH39,OUT010,125.734856
FDC09,OUT027,2950.2112
FDT08,OUT010,295.7529
FDC08,OUT035,3575.095
FDT20,OUT017,524.4081
FDS35,OUT035,1099.6072
FDX58,OUT018,2529.0056
FDW58,OUT046,1630.2167
DRD27,OUT046,1438.0917
FDH32,OUT019,195.64993
FDS26,OUT035,3909.9604
FDQ31,OUT046,1354.8184
FDP11,OUT018,2535.8193
FDD58,OUT017,1646.2142
FDM33,OUT045,3542.8818
FDZ16,OUT049,2996.5657
NCS29,OUT010,562.15784
NCM18,OUT019,136.58104
FDP11,OUT049,3266.1677
NCC42,OUT017,2305.0317
DRM23,OUT046,2459.4783
NCN55,OUT027,5484.453
FDK46,OUT013,3972.5015
FDR01,OUT046,3097.3455
NCA05,OUT045,2441.9297
NCP43,OUT017,2928.1624
FDR12,OUT010,347.77435
FDQ01,OUT013,3572.5105
FDM13,OUT046,1931.7916
FDQ19,OUT017,4000.703
FDK56,OUT019,379.0784
NCX06,OUT010,379.6984
FDO56,OUT027,3333.497
FDU45,OUT045,1784.1809
FDI16,OUT019,100.60643
FDL32,OUT046,1773.5314
FDA07,OUT046,1961.2811
FDA14,OUT045,2208.4612
FDV46,OUT027,3424.6523
NCO07,OUT035,3508.888
NCP41,OUT046,1730.8506
FDY60,OUT018,1918.2418
FDN38,OUT017,4068.5732
FDO15,OUT046,1125.3945
FDT60,OUT013,1947.066
FDA55,OUT035,3542.738
FDE02,OUT010,189.66823
DRJ39,OUT049,3205.6252
FDV34,OUT035,1200.4608
FDS20,OUT027,4700.172
FDF02,OUT027,2865.5142
FDW40,OUT017,2259.661
NCB43,OUT046,2750.6145
FDR58,OUT017,1501.8027
DRJ59,OUT035,551.77277
NCD30,OUT017,1465.215
FDE14,OUT017,1627.4249
FDC28,OUT018,1433.6768
FDU16,OUT018,1018.0996
NCD19,OUT035,868.1661
FDU21,OUT046,503.1733
FDV59,OUT027,4933.7114
FDU03,OUT045,3015.5276
FDC33,OUT010,405.14734
NCR42,OUT035,467.51813
DRH59,OUT035,1145.8693
NCM31,OUT035,2392.3953
FDS50,OUT035,3387.579
FDP39,OUT046,777.149
FDQ55,OUT013,1797.5139
FDV36,OUT019,259.3528
FDI05,OUT027,1991.9227
FDS45,OUT027,2627.3457
FDA39,OUT045,595.108
FDC37,OUT010,203.89217
FDJ60,OUT027,4302.8594
DRQ35,OUT046,1795.5422
NCJ06,OUT046,1835.1459
NCY42,OUT018,1985.3175
DRM37,OUT049,2976.2947
FDR14,OUT045,666.0768
FDE51,OUT049,584.14764
FDT33,OUT017,2718.7595
FDR08,OUT013,1678.6361
FDE36,OUT010,335.3991
FDL22,OUT019,177.52548
FDR44,OUT013,2190.624
FDI56,OUT019,178.55641
FDE47,OUT010,252.34969
FDV27,OUT010,182.29532
FDV10,OUT049,591.6425
FDC40,OUT045,1018.481
NCX41,OUT013,3135.2659
NCQ38,OUT027,2729.0554
FDV12,OUT027,2722.635
FDE52,OUT017,1223.4213
FDG20,OUT027,4552.46
FDV16,OUT027,681.80646
FDI32,OUT017,1762.1766
FDJ32,OUT049,900.19476
FDN39,OUT018,2352.4963
FDY34,OUT017,2736.523
FDC14,OUT035,592.7548
FDA55,OUT017,3529.1638
FDZ50,OUT010,352.2387
DRG13,OUT049,2551.4512
FDP01,OUT013,2255.985
NCG54,OUT017,2771.4968
FDM13,OUT045,1922.1636
NCO18,OUT027,4482.936
NCW41,OUT013,2423.363
FDM52,OUT027,3769.1821
NCF55,OUT035,499.3293
FDT09,OUT046,2190.784
NCM19,OUT035,1873.839
FDW12,OUT018,2004.0438
FDP15,OUT019,547.9007
FDK36,OUT045,716.8574
FDZ25,OUT035,2853.1628
NCW06,OUT049,2923.6118
FDW60,OUT046,2875.781
DRC49,OUT013,2222.1199
NCT17,OUT035,3096.109
NCN06,OUT018,2164.5886
FDC45,OUT013,2560.0818
DRJ47,OUT019,345.89618
NCF06,OUT045,4160.464
FDE21,OUT010,222.82065
DRG27,OUT013,575.7521
FDW40,OUT049,2201.9485
NCO53,OUT046,2747.6355
FDE23,OUT049,463.5012
FDQ16,OUT046,1658.5348
FDS26,OUT045,3951.9465
FDZ13,OUT010,114.25573
FDS14,OUT049,2301.907
FDC10,OUT045,1972.4349
FDY16,OUT049,2890.0066
FDJ20,OUT035,1971.8783
FDV43,OUT035,576.3666
FDZ32,OUT027,3005.9658
FDR23,OUT046,2604.1692
FDN24,OUT035,744.1829
FDE34,OUT027,4387.3413
FDU31,OUT013,3456.2432
FDW33,OUT018,1554.4823
FDU26,OUT046,1720.5486
FDE20,OUT027,4464.7676
NCW05,OUT035,1664.341
FDB22,OUT018,2151.049
FDO56,OUT046,1824.264
FDA19,OUT027,3563.1658
DRI39,OUT045,792.41327
FDH52,OUT018,688.9941
FDZ50,OUT035,2783.4373
NCN42,OUT035,2416.83
FDB53,OUT013,2285.4617
DRG11,OUT017,1664.2924
DRK11,OUT027,3133.4827
FDQ60,OUT017,1960.2593
FDT36,OUT017,513.78033
DRG25,OUT018,2531.1697
DRJ23,OUT046,2714.6692
FDG05,OUT035,2527.446
NCK06,OUT018,1694.7119
FDU52,OUT017,2405.1565
FDW07,OUT018,1081.3842
NCM17,OUT045,658.242
FDA22,OUT045,2835.846
NCA41,OUT018,2536.9075
FDF38,OUT035,635.5021
FDH52,OUT046,935.2199
FDY58,OUT019,471.73495
FDZ16,OUT045,3074.3064
NCM18,OUT017,866.5778
FDA22,OUT018,2293.5906
NCJ43,OUT035,2872.4583
FDI34,OUT027,5297.422
FDG56,OUT046,881.6258
FDS34,OUT046,1838.6638
DRC01,OUT035,789.24554
FDQ04,OUT035,555.7327
FDK04,OUT035,893.3063
FDT51,OUT049,1829.807
FDV26,OUT017,2991.2769
FDS04,OUT049,2174.8254
FDW43,OUT018,2842.3206
FDQ28,OUT010,301.56223
NCK06,OUT017,1939.809
FDS23,OUT018,1629.7565
FDZ36,OUT019,394.88986
FDE56,OUT018,702.25696
FDW10,OUT027,4241.9688
NCN14,OUT045,3045.3738
NCQ18,OUT045,1512.7421
FDW08,OUT017,1674.086
FDU43,OUT035,3693.2778
FDR33,OUT010,210.16724
FDM24,OUT010,307.6439
NCZ05,OUT046,1677.1049
NCV41,OUT035,1878.5146
FDV11,OUT018,2138.4285
NCY05,OUT035,529.52954
FDV44,OUT018,2657.1443
FDW32,OUT049,1203.1498
NCU18,OUT027,3790.4094
NCC43,OUT035,3838.2593
FDW19,OUT013,1698.845
FDN31,OUT035,3049.8484
FDI48,OUT045,717.6452
FDS24,OUT017,1290.2247
FDF46,OUT049,1876.9337
DRG23,OUT017,2341.7742
FDG14,OUT018,1977.6248
NCY30,OUT049,2762.0789
FDO28,OUT018,1656.6848
DRD24,OUT035,2239.8928
FDI33,OUT049,1343.8044
FDN32,OUT046,2793.263
FDR16,OUT045,3393.2908
FDF26,OUT046,2426.2449
NCN29,OUT018,565.9719
FDE20,OUT045,2638.0237
FDA46,OUT046,3017.9514
FDU28,OUT045,2977.325
FDQ48,OUT045,1569.4415
FDV36,OUT013,2014.6628
FDR14,OUT018,493.23492
FDP23,OUT017,3503.889
FDP56,OUT013,687.1203
FDK48,OUT010,147.64842
FDR48,OUT046,2391.2612
NCY29,OUT049,826.4903
FDM22,OUT018,601.14484
DRJ01,OUT013,2640.022
FDZ43,OUT045,3913.7908
FDV03,OUT035,2598.1165
FDX11,OUT027,4604.9224
NCA41,OUT027,4680.0728
FDE38,OUT017,2720.976
FDI27,OUT018,408.00482
FDN32,OUT013,2745.944
NCN43,OUT017,2022.5431
FDB47,OUT027,4895.55
FDV03,OUT017,2584.5508
NCN30,OUT045,1501.8612
NCV54,OUT010,240.54887
FDV07,OUT013,1667.0765
FDP07,OUT049,3010.0637
FDK48,OUT018,973.38635
FDM15,OUT019,326.40054
FDY19,OUT027,3274.676
FDK46,OUT046,3919.5103
FDY11,OUT045,1056.5123
FDH09,OUT046,765.4229
FDO08,OUT027,4366.4688
FDU14,OUT013,3501.8503
FDD22,OUT027,2730.3997
FDM27,OUT017,2585.093
FDL02,OUT027,2982.0073
NCA17,OUT035,2438.7195
FDE38,OUT019,346.73328
NCG07,OUT049,2877.0383
DRC27,OUT013,3533.9612
FDA27,OUT035,3833.4753
FDW40,OUT045,2241.1785
DRI11,OUT013,1684.2643
FDN50,OUT046,1573.9954
FDR12,OUT046,2678.3118
FDT34,OUT027,2508.0522
FDW11,OUT035,999.24603
NCO30,OUT027,4567.707
FDZ34,OUT017,3267.1858
FDU45,OUT017,1790.0668
NCD42,OUT035,547.23804
FDX25,OUT045,2963.6187
NCR29,OUT046,942.4869
FDX43,OUT019,342.79706
FDB04,OUT010,164.28947
FDR49,OUT027,1216.7406
FDS39,OUT018,2034.1561
FDW58,OUT045,1570.269
FDG22,OUT019,45.343468
FDG31,OUT017,921.45905
NCV53,OUT027,5441.2373
DRJ37,OUT035,2345.969
FDV07,OUT035,1742.9299
FDW52,OUT018,2216.862
FDT15,OUT045,3033.9333
FDD02,OUT018,1604.218
FDM16,OUT035,1168.3141
NCE55,OUT046,2587.6428
FDB57,OUT018,2807.736
FDQ04,OUT013,574.30023
FDQ47,OUT019,47.6894
FDY14,OUT019,541.10913
DRK37,OUT017,2955.863
FDO25,OUT017,3399.7964
FDL57,OUT046,3865.391
NCK29,OUT018,1641.3507
FDK46,OUT027,5797.5674
NCB43,OUT010,386.9379
DRE01,OUT027,5571.953
FDC46,OUT018,2564.8499
FDQ23,OUT045,1721.0231
FDX38,OUT049,653.6548
FDG60,OUT018,3100.6936
FDW55,OUT017,3940.112
FDP39,OUT013,731.1842
FDB20,OUT018,1020.3361
FDV21,OUT017,2071.4426
FDZ02,OUT013,1350.0983
FDP19,OUT027,3519.8916
FDA38,OUT035,3696.8538
FDH22,OUT045,2062.761
DRM11,OUT045,3964.9048
FDO12,OUT027,4845.1133
FDT14,OUT049,1731.5336
FDW34,OUT010,499.8564
FDG04,OUT027,4630.7227
FDW59,OUT018,1055.8207
FDR33,OUT018,1588.0233
FDP32,OUT013,2088.5361
FDL13,OUT027,5306.414
FDD22,OUT013,1844.1659
FDV40,OUT027,1786.1683
NCD55,OUT046,565.7928
FDQ20,OUT010,71.449425
FDD28,OUT045,792.68256
FDC39,OUT045,3129.1765
NCR17,OUT049,1880.0658
DRO35,OUT018,1402.7552
FDF40,OUT049,3582.052
FDR31,OUT018,2060.5872
NCQ41,OUT017,3147.7048
FDP38,OUT046,844.76184
NCU54,OUT027,4947.1045
FDG22,OUT018,271.4127
DRK59,OUT013,3275.0222
FDC37,OUT046,1738.767
NCO42,OUT013,2181.6829
NCT42,OUT017,2405.8186
FDX27,OUT035,1226.406
FDV40,OUT018,878.6607
FDT45,OUT027,1093.5032
FDS47,OUT019,193.0707
FDR45,OUT035,3879.8113
FDB03,OUT045,3641.2952
FDO49,OUT035,668.0517
FDU60,OUT027,4322.5527
FDB26,OUT018,618.2615
FDB46,OUT017,3472.4626
FDQ37,OUT019,390.75262
FDN03,OUT017,4113.7397
NCX30,OUT045,3905.8413
FDK32,OUT019,313.39743
DRM47,OUT013,2710.446
NCO02,OUT046,1083.6813
FDP04,OUT013,867.86835
NCO43,OUT049,1657.4431
FDD59,OUT013,1286.3966
FDQ10,OUT017,2805.4758
FDW45,OUT035,2467.5476
NCK30,OUT049,3775.394
FDU31,OUT018,2977.5066
NCQ17,OUT019,324.41873
FDN01,OUT017,2611.6045
FDZ19,OUT049,3008.2683
DRG37,OUT017,2433.6738
FDE32,OUT045,432.8983
FDO34,OUT049,2736.766
FDM04,OUT019,77.87469
FDZ25,OUT049,2712.8157
FDU08,OUT049,1516.808
NCW30,OUT045,4211.2217
NCM18,OUT013,812.5483
FDS22,OUT035,543.61554
NCH18,OUT017,3848.6836
FDC23,OUT013,2824.9631
FDY46,OUT013,2956.9822
NCU06,OUT046,3262.8728
FDX57,OUT045,1475.9792
FDX36,OUT027,5300.034
FDL16,OUT045,632.71747
FDT16,OUT010,541.3315
FDN16,OUT018,1352.3104
FDC03,OUT046,2838.1902
DRF60,OUT013,3723.7585
FDS27,OUT027,4935.7676
FDP33,OUT010,520.1767
FDJ36,OUT018,1320.1489
NCR42,OUT013,421.13397
FDV14,OUT017,1128.5336
NCP42,OUT035,3119.4377
FDB50,OUT027,2241.259
NCC30,OUT027,4453.375
FDA23,OUT018,1381.1807
FDW16,OUT017,1304.5206
FDQ52,OUT010,504.22025
FDB58,OUT049,2338.9956
NCP29,OUT049,1037.0969
NCM05,OUT045,4196.6943
FDO25,OUT013,3374.052
NCM54,OUT046,1995.9413
NCL54,OUT046,2595.0725
FDL39,OUT010,354.79886
FDF53,OUT018,2417.4731
NCQ42,OUT035,2054.8198
FDF58,OUT013,851.5035
FDZ04,OUT035,973.9643
FDE26,OUT019,299.8449
FDS60,OUT017,2921.0579
FDV58,OUT017,3232.9255
FDM04,OUT045,696.99615
FDE08,OUT035,2339.8923
NCB43,OUT049,2846.8684
FDU11,OUT010,240.99597
FDF22,OUT019,442.05453
FDE24,OUT013,2231.4348
DRJ49,OUT046,2041.1665
NCQ53,OUT035,3714.6423
NCL41,OUT013,523.8962
FDR22,OUT013,1641.7495
FDH04,OUT035,1469.4888
DRH15,OUT045,648.64905
FDY40,OUT049,671.732
NCI17,OUT035,1613.6002
NCC18,OUT013,2609.4128
FDY28,OUT027,5031.3306
FDB45,OUT027,2928.1794
NCL30,OUT018,1612.5906
FDM10,OUT017,3460.905
FDH22,OUT027,3100.544
NCZ53,OUT017,3047.7717
NCI18,OUT013,3220.9998
FDH14,OUT027,3862.82
FDR36,OUT027,1051.8519
FDW01,OUT045,2493.6804
FDK02,OUT027,3295.366
FDJ02,OUT018,1966.8241
FDU55,OUT013,3850.6147
NCV18,OUT027,2303.027
FDH14,OUT018,1866.6438
FDZ37,OUT045,1496.1438
FDX49,OUT049,3927.432
NCD43,OUT046,1670.2839
FDZ07,OUT013,827.9946
FDK43,OUT035,2141.2273
FDR32,OUT018,3350.5403
FDT39,OUT013,2587.7893
NCV54,OUT017,1955.8352
FDF38,OUT018,475.5266
FDV60,OUT046,2990.481
FDH44,OUT027,3954.4958
FDS21,OUT046,867.7941
NCL41,OUT045,541.06537
FDM46,OUT017,1546.6921
FDU27,OUT045,760.9398
NCJ54,OUT017,3685.705
DRG51,OUT018,2064.0154
NCA29,OUT019,354.846
FDR47,OUT045,3162.5022
NCL19,OUT027,3671.758
DRG01,OUT049,1155.7418
FDG10,OUT046,963.4476
NCV05,OUT049,2424.9788
NCH18,OUT019,513.3411
FDV14,OUT018,963.4908
DRJ23,OUT035,2957.53
DRJ11,OUT046,2667.2622
FDZ03,OUT017,2798.4248
FDI27,OUT010,62.830887
FDJ14,OUT018,1105.735
FDU32,OUT017,1869.5632
FDD47,OUT027,4328.211
DRF36,OUT035,2993.4744
FDM21,OUT046,3851.6746
FDV10,OUT018,464.2615
FDH60,OUT018,2594.4893
FDX47,OUT010,318.6417
FDT19,OUT019,357.30307
FDO11,OUT045,3957.5032
FDH24,OUT027,4087.861
FDL02,OUT018,1380.3365
FDB02,OUT049,2841.5237
FDA43,OUT046,2942.4531
FDG52,OUT045,625.61774
DRC12,OUT013,2810.4612
FDY37,OUT018,1910.5436
NCU18,OUT045,2307.9683
FDU09,OUT035,887.09344
DRJ25,OUT027,1308.2212
DRE12,OUT018,1585.9664
DRL47,OUT017,1886.287
DRK01,OUT046,1457.5336
FDC22,OUT019,400.9208
FDG44,OUT013,743.857
FDW04,OUT035,2080.74
FDK09,OUT049,3569.959
NCN43,OUT035,2061.4702
FDG04,OUT049,2906.0647
FDH32,OUT010,176.69319
DRI47,OUT017,2281.9229
DRE15,OUT013,1020.88916
FDY11,OUT035,1145.051
FDO60,OUT049,572.85004
FDQ20,OUT018,434.33182
FDO57,OUT027,3919.0684
FDT14,OUT019,235.47145
FDA57,OUT049,458.00568
DRN35,OUT017,572.584
FDJ03,OUT046,638.0117
FDX28,OUT017,1557.683
DRE25,OUT045,1420.9738
FDR09,OUT046,3868.093
FDB23,OUT035,3757.6775
FDO08,OUT045,2555.2373
FDQ23,OUT049,1643.7482
FDW04,OUT013,1999.9661
DRK13,OUT010,402.79758
NCL17,OUT027,3649.9329
FDY21,OUT035,3190.6028
FDJ38,OUT027,4731.2207
FDA37,OUT019,268.16275
FDV43,OUT013,595.01843
FDL36,OUT046,1479.8737
FDD53,OUT045,476.95795
FDZ19,OUT010,356.88727
FDV21,OUT045,2073.0457
NCL54,OUT018,2255.9087
DRI47,OUT027,3048.6206
DRG03,OUT049,2326.2654
FDG21,OUT013,2429.3125
FDW03,OUT018,1522.3824
NCI55,OUT046,1881.8024
DRC36,OUT019,361.95477
FDH22,OUT017,2090.9412
FDV20,OUT045,1977.3824
NCU41,OUT027,4654.6465
FDN46,OUT027,2535.6733
FDK50,OUT045,2639.7659
NCA05,OUT027,3782.1138
DRH01,OUT018,2278.2288
FDT08,OUT018,1964.3422
FDM08,OUT018,3124.169
FDZ07,OUT035,839.77765
FDS22,OUT017,631.0636
FDV35,OUT027,3867.2808
FDI28,OUT010,135.35834
FDW58,OUT027,2605.9722
FDT52,OUT045,3904.8284
FDY34,OUT046,2693.801
FDR10,OUT046,2628.6167
FDK57,OUT017,1991.8522
FDR02,OUT027,2606.3896
FDX49,OUT046,3681.973
FDQ20,OUT046,584.9803
DRK23,OUT045,3828.702
NCW06,OUT046,2804.3772
FDR31,OUT017,2274.528
NCE43,OUT013,2504.2986
DRO59,OUT027,1487.6779
FDN09,OUT049,3802.4392
FDR11,OUT046,2400.277
FDO57,OUT013,2592.304
NCX18,OUT017,3162.4324
FDB05,OUT018,3637.3079
FDQ08,OUT018,687.2593
NCG43,OUT035,1409.5703
FDJ56,OUT013,1524.0825
FDA13,OUT010,66.615715
FDO56,OUT017,1816.4037
FDB37,OUT018,3157.8662
FDZ02,OUT018,1148.9237
FDQ24,OUT046,3673.9753
FDM16,OUT013,1087.47
FDU35,OUT049,1614.2467
FDT35,OUT035,2800.3708
NCX30,OUT049,3627.552
FDG04,OUT017,2943.9148
FDI12,OUT035,1445.3932
FDE35,OUT035,1050.757
NCP14,OUT027,2845.8933
NCY53,OUT045,1703.0724
FDP49,OUT017,722.0159
FDQ04,OUT017,590.77423
FDM39,OUT035,2720.881
FDO58,OUT019,337.73386
FDC56,OUT017,1834.7148
NCQ54,OUT046,2520.8782
FDV10,OUT027,797.0744
NCK17,OUT046,589.94257
NCF55,OUT027,822.3945
FDV33,OUT013,4029.2864
NCH29,OUT019,205.42085
FDA37,OUT027,3477.5144
FDH46,OUT018,1480.8126
FDS25,OUT035,1862.592
FDH04,OUT027,2350.5159
FDX52,OUT046,2924.7654
NCD42,OUT017,582.57025
FDW47,OUT017,2029.216
FDL25,OUT027,2387.2117
NCJ06,OUT010,235.97963
FDY09,OUT013,2784.114
FDS40,OUT046,378.9898
FDH41,OUT017,3380.8362
FDG38,OUT035,1467.982
FDU03,OUT027,4643.6797
FDV20,OUT046,2013.4227
DRB13,OUT045,3004.7126
NCQ30,OUT013,1884.8007
NCH06,OUT013,3608.7007
FDU50,OUT018,1390.9225
NCO42,OUT019,301.92847
FDW09,OUT018,994.72565
FDH04,OUT013,1375.5038
FDC21,OUT045,1675.2921
FDL21,OUT049,545.2594
FDM46,OUT010,179.84793
FDT22,OUT019,113.113075
FDB28,OUT035,3032.1252
FDI12,OUT018,1190.158
FDA28,OUT045,1975.9066
FDF59,OUT013,2128.6223
FDM45,OUT027,2997.0427
FDQ56,OUT017,1271.2474
FDR46,OUT049,2383.9707
FDT01,OUT013,3103.6008
FDD16,OUT027,1882.0892
NCU30,OUT010,333.8022
FDM40,OUT010,276.6229
FDI56,OUT035,1461.2072
NCS30,OUT013,2027.1731
FDU08,OUT017,1544.32
FDX51,OUT027,4925.414
FDA43,OUT045,3072.5066
FDX59,OUT010,55.072594
FDC37,OUT018,1406.5465
FDP58,OUT013,3352.672
NCY42,OUT035,2331.1348
FDF21,OUT018,2584.7573
FDU10,OUT027,700.2607
DRL47,OUT018,1472.5918
FDA58,OUT018,3247.0605
FDJ22,OUT049,3118.1196
FDK50,OUT046,2510.5022
FDO38,OUT035,1243.4452
DRF60,OUT035,3754.8713
NCZ42,OUT019,496.81155
FDD35,OUT049,2018.8287
FDL25,OUT045,1317.1399
FDJ16,OUT013,764.7264
DRK59,OUT049,3365.2146
FDI50,OUT046,3497.4324
NCB19,OUT045,1410.2933
DRI37,OUT035,868.5125
FDA14,OUT027,3566.7278
FDC08,OUT018,2683.0461
FDS45,OUT046,1764.3676
FDI21,OUT049,1023.07697
DRJ47,OUT035,2748.1658
DRE37,OUT027,4708.6113
FDT55,OUT018,2064.3975
NCG42,OUT027,3445.2224
FDA31,OUT049,2898.671
NCW42,OUT046,3198.5134
FDF50,OUT017,3184.5378
FDK56,OUT049,3018.7664
FDX10,OUT035,528.97736
NCK07,OUT027,4157.798
FDZ49,OUT017,3569.4304
FDR33,OUT013,1763.8462
FDO44,OUT018,1471.3555
FDA20,OUT046,2922.1057
NCL30,OUT045,2037.6046
FDI05,OUT019,145.79738
FDQ12,OUT018,3040.9646
FDH47,OUT017,1545.8336
FDH34,OUT018,2549.2278
FDF29,OUT046,2083.134
FDG40,OUT018,259.15198
NCE18,OUT017,3906.6953
FDP21,OUT010,381.7858
FDY50,OUT013,1205.5355
FDB36,OUT049,2127.6226
NCZ29,OUT049,2052.8582
FDU20,OUT018,1548.3236
FDO56,OUT013,1794.8329
FDW31,OUT049,3181.609
DRH59,OUT013,1037.9296
NCB30,OUT017,3174.9993
FDK43,OUT027,3423.3325
FDW43,OUT045,3612.7222
NCL19,OUT017,2345.2751
FDJ27,OUT046,1604.6326
FDC45,OUT046,2554.5256
FDY40,OUT035,681.4332
NCM41,OUT035,1463.7347
NCK18,OUT019,342.9154
FDP37,OUT049,1891.944
FDA27,OUT027,5596.864
NCX30,OUT035,3782.0017
FDR09,OUT017,4158.5415
FDG08,OUT027,4457.3735
NCU30,OUT013,2680.407
FDB16,OUT017,1244.8196
FDM16,OUT017,1114.7214
FDC48,OUT013,1283.6237
NCF18,OUT046,2780.1326
FDU46,OUT018,1177.401
FDH41,OUT018,2915.4968
NCN42,OUT010,293.33887
FDU49,OUT046,1395.9896
FDB20,OUT027,2260.7166
FDG50,OUT019,190.37639
FDW20,OUT045,1866.827
NCO55,OUT049,1792.6467
FDX48,OUT046,2438.4546
FDU48,OUT046,2145.572
FDR48,OUT019,315.66348
FDK27,OUT013,2015.0187
FDT35,OUT013,2505.4275
FDN12,OUT049,1752.0385
NCE31,OUT019,55.57236
FDL21,OUT017,558.84235
FDV56,OUT017,1648.1454
FDR16,OUT017,3427.0105
NCP41,OUT049,1740.8474
FDJ27,OUT013,1527.4067
FDA07,OUT017,1900.15
FDK55,OUT049,1326.9387
FDM33,OUT049,3477.523
FDY46,OUT046,2969.6023
FDD36,OUT046,1926.8503
FDB12,OUT027,2749.263
FDF28,OUT019,255.33871
NCE07,OUT019,298.178
FDW50,OUT027,3940.377
NCW18,OUT017,3736.594
NCJ17,OUT019,184.60605
DRZ24,OUT010,232.22743
FDS07,OUT035,1832.7882
NCW05,OUT010,212.14838
FDZ22,OUT018,1124.4854
FDK02,OUT046,1948.4265
FDZ45,OUT027,4697.003
FDL25,OUT046,1290.4342
FDS08,OUT045,2763.5828
NCZ42,OUT027,5403.4307
FDX57,OUT035,1508.0242
FDF21,OUT046,2887.388
FDJ56,OUT018,1281.3988
FDX10,OUT013,495.56128
DRG48,OUT035,2265.8284
DRN37,OUT046,2526.1426
NCY41,OUT018,379.716
FDN28,OUT045,1606.7521
FDE34,OUT045,2943.0088
FDR10,OUT045,2707.5735
FDC32,OUT017,1359.4025
DRG13,OUT046,2484.4026
FDP59,OUT049,1632.8448
NCT53,OUT010,340.77094
FDL57,OUT027,5736.5615
FDN32,OUT010,367.18732
FDK09,OUT018,3051.618
FDA52,OUT010,354.31927
FDC57,OUT049,2962.6804
FDI09,OUT035,3911.4321
NCB07,OUT046,2882.991
FDP26,OUT035,1505.2819
FDP40,OUT027,2910.4587
FDL15,OUT013,2443.4797
FDV07,OUT046,1741.9021
FDS03,OUT017,1037.727
FDE50,OUT049,2923.7024
FDQ15,OUT017,1139.6815
FDQ33,OUT010,296.96133
FDT22,OUT013,791.73114
DRO35,OUT035,1862.4572
FDJ41,OUT049,4306.4688
